frame,left_id,right_id,x,y,z
1573,8,4.0,171.9502075272492,138.14317717168407,1964.768316255784
1574,9,9.0,36.08551864858522,-336.3135393917905,2480.707477747031
1574,0,5.0,405.26276015113626,-112.88562109626497,2058.511636619871
1574,1,6.0,315.9781986966457,-461.4470430942698,1857.6526091845342
1574,3,0.0,66.83758845071195,-499.9434797537427,2497.2306785398305
1574,4,2.0,296.7410457509297,-615.9934949938493,2355.7660953114255
1574,5,1.0,773.5166332636854,-474.26256532151,2361.8154221417044
1574,6,7.0,278.31571298154483,-128.57762415115724,2402.636017114743
1574,7,9.0,44.693030731754895,-360.5575787351368,2423.9237339858955
1574,8,4.0,172.00847564853257,138.94651303975908,1964.6387650832355
1575,9,9.0,35.311660730972754,-335.96706908185485,2481.2144557925894
1575,0,5.0,404.5713456962115,-112.72559116190266,2057.6921990304436
1575,1,6.0,315.9420876193125,-461.4248826699401,1857.7179603872787
1575,3,0.0,66.90056081821965,-500.2319971248128,2497.1802947790143
1575,4,2.0,296.603383502915,-616.3013210275307,2355.938105596055
1575,5,1.0,773.5928980497207,-474.6919381124833,2361.8926096195764
1575,6,7.0,278.21750278259657,-128.08301059687543,2403.0498674916716
1575,7,9.0,43.98473198201072,-360.50747168121467,2424.0603138346837
1575,8,4.0,172.0617502980793,139.7689122512389,1964.648921075335
1576,9,9.0,34.55708642594192,-335.6060119778676,2481.6123709206295
1576,0,5.0,403.8924207206139,-112.5732902742636,2057.024099041384
1576,1,6.0,315.9009797768398,-461.380139192279,1857.660344493794
1576,3,0.0,66.96346718998032,-500.54113322316465,2497.126445985674
1576,4,2.0,296.4658005400413,-616.6096301729059,2356.1133287782022
1576,5,1.0,773.6372678895152,-475.1115860310657,2361.8729941362644
1576,6,7.0,278.11937206269187,-127.5782306855608,2403.469075453088
1576,7,9.0,43.276359490102166,-360.4573131647661,2424.196551373765
1576,8,4.0,172.12001845095153,140.57210388647252,1964.5192705272673
1577,9,9.0,33.7826469128907,-335.2591686615182,2482.1190325002553
1577,0,5.0,403.21643681177954,-112.40883635154638,2056.277104772176
1577,1,6.0,315.87032695729386,-461.3349414296576,1857.6649552537378
1577,3,0.0,67.04179493985839,-500.7856906439486,2496.854877448703
1577,4,2.0,296.3205603124582,-616.9438782780164,2356.38651016831
1577,5,1.0,773.7125391231879,-475.5504302578354,2361.9457294587874
1577,6,7.0,278.0212086641754,-127.07327607562559,2403.88842471952
1577,7,9.0,42.56791335945305,-360.4071033123134,2424.3324473328807
1577,8,4.0,172.1840039145693,141.38898460846858,1964.4609312380874
1578,9,9.0,33.00904409031031,-334.9371296576107,2482.735435505579
1578,0,5.0,402.5412038962955,-112.24433089884577,2055.5359704440148
1578,1,6.0,315.82390940744705,-461.30566787292844,1857.6702682831856
1578,3,0.0,67.10489327015298,-501.08419387176406,2496.800681036419
1578,4,2.0,296.17052426199234,-617.2263495750165,2356.4607397918403
1578,5,1.0,773.7569041934688,-475.9700888354067,2361.926027216446
1578,6,7.0,277.9197925291204,-126.55809510247597,2404.102859775234
1578,7,9.0,41.86084311973334,-360.3823608052933,2424.573121461216
1578,8,4.0,172.23156897847534,142.19752318085727,1964.3995665827342
1579,9,9.0,32.253373878121955,-334.5654843153963,2483.137320947896
1579,0,5.0,401.8439773567841,-112.03970498778114,2055.0547645723127
1579,1,6.0,315.7932570088535,-461.260467427538,1857.6748649064148
1579,3,0.0,67.18596591214306,-501.36119569032354,2496.6397631947007
1579,4,2.0,296.0326923819156,-617.5442783904995,2356.632868507526
1579,5,1.0,773.8331692781446,-476.399552141729,2362.003037949084
1579,6,7.0,277.9216558536764,-126.11322800390074,2403.209719751196
1579,7,9.0,41.152218723409746,-360.3320487250309,2424.708355352111
1579,8,4.0,172.2957279456363,143.00560184462887,1964.3367590439623
1580,9,9.0,31.47800775020194,-334.21806305517356,2483.6435777301604
1580,0,5.0,401.15911444554035,-111.83411387494355,2054.727901699527
1580,1,6.0,315.75215627692273,-461.21572611605256,1857.617225248751
1580,3,0.0,67.24905682872222,-501.65966741632593,2496.58556987554
1580,4,2.0,295.89491527913077,-617.85235887729,2356.8049733036614
1580,5,1.0,773.8775300912373,-476.819222457472,2361.9832525968895
1580,6,7.0,277.92363264325087,-125.6587019069921,2402.322442109218
1580,7,9.0,40.44352098499144,-360.28168568158475,2424.843249819815
1580,8,4.0,172.34278877938084,143.81488270526833,1964.2821286130268
1581,9,9.0,30.72180353859153,-333.86667955241535,2484.0416916124223
1581,0,5.0,400.4770702275078,-111.61637808089358,2054.3219383693636
1581,1,6.0,315.72135808040764,-461.17808602359884,1857.6195852651479
1581,3,0.0,67.33031630805124,-501.92602804067417,2496.4243180990306
1581,4,2.0,295.7570381156464,-618.1703915888479,2356.977140312113
1581,5,1.0,773.9527992094687,-477.2581533121581,2362.055795363328
1581,6,7.0,277.922584148415,-125.18461725214979,2401.229036607578
1581,7,9.0,39.73439764322311,-360.24160403127485,2424.9792531315193
1581,8,4.0,172.40695097258762,144.62287430601384,1964.21921710688
1582,9,9.0,29.94585594663495,-333.51888794708714,2484.547631815855
1582,0,5.0,399.7783858235887,-111.4071497449014,2053.921732543754
1582,1,6.0,315.6853887620206,-461.1483451546641,1857.6870982837988
1582,3,0.0,67.39319873268876,-502.2350530564931,2496.370475195357
1582,4,2.0,295.6069362354461,-618.4529938319843,2357.0513780856813
1582,5,1.0,774.0117227727706,-477.6992777066017,2362.143589828625
1582,6,7.0,277.92445575436915,-124.7408112668708,2400.337954795679
1582,7,9.0,39.025273500757606,-360.18131210409723,2425.1178580077144
1582,8,4.0,172.4650456465283,145.43432864362882,1964.0936533692723
1583,9,9.0,29.169599121811192,-333.17090324982524,2485.0534314634733
1583,0,5.0,399.0967836412741,-111.19799183673369,2053.5172349082036
1583,1,6.0,315.64429229629684,-461.10360385537024,1857.629436939468
1583,3,0.0,67.47444356634632,-502.5013584786849,2496.2092398708596
1583,4,2.0,295.4690184571777,-618.7711150878424,2357.2235680259846
1583,5,1.0,774.0883270753038,-478.13880746347814,2362.2220837356836
1583,6,7.0,277.92644036064394,-124.28735452375142,2399.4527289833136
1583,7,9.0,38.316353835821836,-360.1307970089277,2425.2517447358996
1583,8,4.0,172.5185198930217,146.2478656435323,1964.098994859674
1584,9,9.0,28.41261466319666,-332.8190043649443,2485.4509885086145
1584,0,5.0,398.4127722970887,-110.99264372346516,2053.1898739723088
1584,1,6.0,315.61364215111894,-461.0583983037409,1857.6339972916294
1584,3,0.0,67.53738365978123,-502.7897324296041,2496.158858684137
1584,4,2.0,295.33115569684156,-619.079385205428,2357.395734402973
1584,5,1.0,774.1313480872858,-478.55798328555954,2362.196083041829
1584,6,7.0,277.92510545878923,-123.83442998970209,2398.35885316054
1584,7,9.0,37.60700544011064,-360.09056699582925,2425.386755971891
1584,8,4.0,172.57678533145548,147.05045348261163,1963.9689577924612
1585,9,9.0,27.63699687320454,-332.48501103966964,2486.0655678566873
1585,0,5.0,397.7175352741313,-110.77146325279907,2052.7105705453055
1585,1,6.0,315.5672271599699,-461.0291162900247,1857.6392604390385
1585,3,0.0,67.61874947960732,-503.0660186494953,2495.9938366818233
1585,4,2.0,295.1933700144354,-619.3881395201922,2357.5711127764807
1585,5,1.0,774.2079538591896,-478.9975604146435,2362.274496516001
1585,6,7.0,277.9270956601589,-123.38169457548882,2397.475043609025
1585,7,9.0,36.89952611838082,-360.0551367270322,2425.6237691585357
1585,8,4.0,172.63009653511767,147.87268619619994,1963.9785639315276
1586,9,9.0,26.854068934367177,-332.1673771977017,2486.251321526367
1586,0,5.0,397.03396383781774,-110.5662414375184,2052.382973729795
1586,1,6.0,315.53657744024224,-460.98390806300534,1857.6438066653727
1586,3,0.0,67.68148240846962,-503.36494437403815,2495.943796682398
1586,4,2.0,295.0432020535514,-619.6708725163177,2357.6453587407464
1586,5,1.0,774.2842262063143,-479.42721256120427,2362.35121208251
1586,6,7.0,277.9289777724797,-122.93927618220465,2396.5866466662023
1586,7,9.0,36.183180021403665,-360.0312818382023,2425.4555518805323
1586,8,4.0,172.68836200126404,148.67513039127545,1963.8484280241164
1587,9,9.0,26.091029308963744,-331.8354051708421,2486.32747906731
1587,0,5.0,396.3533188104534,-110.35736297903648,2051.978125847811
1587,1,6.0,315.4954880934342,-460.939168945347,1857.586121593983
1587,3,0.0,67.74454880803302,-503.66331316648734,2495.889613655786
1587,4,2.0,294.9051981341118,-619.9891856967334,2357.8176100212595
1587,5,1.0,774.328574522836,-479.8469502310097,2362.3311305503507
1587,6,7.0,277.9393928762424,-122.48242467521357,2395.6006505664254
1587,7,9.0,35.4669295634299,-360.0073909015193,2425.2870422187484
1587,8,4.0,172.75236079077874,149.49155901465,1963.789583783223
1588,9,9.0,25.308224233840587,-331.50702746234714,2486.511455009178
1588,0,5.0,395.65608963657223,-110.14855248981841,2051.5773559402733
1588,1,6.0,315.4593667031666,-460.91697347007755,1857.651359518871
1588,3,0.0,67.82276152443936,-503.90743572381524,2495.6182506772907
1588,4,2.0,294.7672494630593,-620.2976449539528,2357.9898383144614
1588,5,1.0,774.4038465709051,-480.2860636697931,2362.403350042181
1588,6,7.0,277.92976345368214,-122.02587783068535,2394.6187619506923
1588,7,9.0,34.75113452437889,-359.9731278489641,2425.1167676149316
1588,8,4.0,172.7996057727063,150.29176038562704,1963.7301950108754
1589,9,9.0,24.524993089315334,-331.18912319948,2486.696210595669
1589,0,5.0,394.97599189368447,-109.9313966549676,2051.1707326373053
1589,1,6.0,315.41850057299894,-460.85693104266585,1857.5957191415641
1589,3,0.0,67.8856180994979,-504.2163405935459,2495.56441191399
1589,4,2.0,294.6292782048338,-620.6061550333278,2358.162085908278
1589,5,1.0,774.4481901065873,-480.7058118964085,2362.383182252516
1589,6,7.0,277.93165365532974,-121.58450775884137,2393.732408234118
1589,7,9.0,34.03507659145903,-359.9491654125178,2424.9476726604794
1589,8,4.0,172.86429456264156,151.07316114445902,1963.6536747863504
1590,9,9.0,23.761756673399944,-330.85692456241196,2486.7713514364377
1590,0,5.0,394.2932739353532,-109.72641844072865,2050.842640218934
1590,1,6.0,315.3876326704902,-460.8270220990385,1857.598176905213
1590,3,0.0,67.96681049222818,-504.482449460311,2495.4032428872965
1590,4,2.0,294.4789662760381,-620.8989264880612,2358.2363826555006
1590,5,1.0,774.5390592190505,-481.15716222749296,2362.5674370471756
1590,6,7.0,277.9420664980088,-121.12877798266368,2392.748697195953
1590,7,9.0,33.45189238189491,-359.76045568101415,2424.0765335526107
1590,8,4.0,172.91240098415008,151.85493242640374,1963.5784738467744
1591,9,9.0,22.97935241095875,-330.5531301292793,2487.064642391784
1591,0,5.0,393.6135869712385,-109.51781972320431,2050.437443615791
1591,1,6.0,315.27293196636106,-460.9109071822661,1857.1269027252206
1591,3,0.0,68.02985919141365,-504.7807428577538,2495.3490716963533
1591,4,2.0,294.34095446262677,-621.2075240868216,2358.4086535900383
1591,5,1.0,774.5823980800188,-481.58635444366297,2362.542763726382
1591,6,7.0,277.93234959204557,-120.68331025967295,2391.763876515072
1591,7,9.0,32.890057869319165,-359.58174151384975,2423.201110691415
1591,8,4.0,172.97135369732658,152.6220217342948,1963.4304834628488
1592,9,9.0,22.215963628862262,-330.2207724975492,2487.139114922648
1592,0,5.0,392.91732016596336,-109.30928598099635,2050.0362904408703
1592,1,6.0,315.1528131326036,-461.0177346368883,1856.7163674439812
1592,3,0.0,68.1108378391548,-505.05737543789047,2495.1882515922734
1592,4,2.0,294.20284181303316,-621.526081827304,2358.580985983157
1592,5,1.0,774.6590168696888,-482.026129924398,2362.6209166985927
1592,6,7.0,277.9343572803912,-120.23302381434331,2390.884768652243
1592,7,9.0,32.307993913859946,-359.4030606079784,2422.3263796665296
1592,8,4.0,173.0360485655695,153.40322495697635,1963.3537472135488
1593,9,9.0,21.432320584502317,-329.9025071935571,2487.3225522564703
1593,0,5.0,392.2378777280964,-109.10099507899764,2049.6254871455026
1593,1,6.0,315.0380891013053,-461.1090461064632,1856.2430320299093
1593,3,0.0,68.17387914187238,-505.3556374112656,2495.134083507643
1593,4,2.0,294.06478471662876,-621.8347820141415,2358.7532957126073
1593,5,1.0,774.7030113561982,-482.4359520022412,2362.598884560003
1593,6,7.0,277.9447678517192,-119.7784117543552,2389.9033345976454
1593,7,9.0,31.745320991628336,-359.1996023988912,2421.3526827251344
1593,8,4.0,173.08416362204068,154.184801653063,1963.2783312170613
1594,9,9.0,20.648565830774526,-329.58414808068557,2487.5056597566404
1594,0,5.0,391.5560158045907,-108.89625974432565,2049.296902455129
1594,1,6.0,314.9235746282219,-461.1927357369113,1855.7720077518754
1594,3,0.0,68.25504208461768,-505.6216368810397,2494.9729488695475
1594,4,2.0,293.9144065346542,-622.1276877120579,2358.827600902098
1594,5,1.0,774.7796322152365,-482.8757755494296,2362.6769613672977
1594,6,7.0,277.93526281707756,-119.32412702626526,2388.918564075703
1594,7,9.0,31.16411264071383,-359.0211348665925,2420.478815004389
1594,8,4.0,173.1488639726345,154.9658924262015,1963.2014495829983
1595,9,9.0,19.885300608962687,-329.2409911659937,2487.5780066732345
1595,0,5.0,390.86340806964967,-108.68429139108221,2048.8186475616885
1595,1,6.0,314.80363343457395,-461.29936220926896,1855.3616423700505
1595,3,0.0,68.31787748031833,-505.93044424495747,2494.919111820333
1595,4,2.0,293.77648451298035,-622.4269985054642,2359.0030832484035
1595,5,1.0,774.82261582965,-483.29501581954673,2362.650399152618
1595,6,7.0,277.9372781901949,-118.87489498122041,2388.041479166636
1595,7,9.0,30.602984668897022,-358.8174248857216,2419.500294447999
1595,8,4.0,173.196985808863,155.74735865346534,1963.1258888879936
1596,9,9.0,19.101051003553334,-328.9123816205885,2487.7649660233
1596,0,5.0,390.18501359605955,-108.46764219100953,2048.4114543090045
1596,1,6.0,314.6892421265142,-461.38292188990323,1854.8907723100401
1596,3,0.0,68.39902580523918,-506.19638862518553,2494.7579936321163
1596,4,2.0,293.6382855431314,-622.7457486340018,2359.1754774947553
1596,5,1.0,774.8992381372942,-483.73488666403244,2362.7283959625206
1596,6,7.0,277.9475778565493,-118.43134676414363,2387.0571096556023
1596,7,9.0,30.022338106798582,-358.6293612138845,2418.631656182707
1596,8,4.0,173.26134849384715,156.52047291371255,1963.0513998784886
1597,9,9.0,18.317809484624604,-328.60795986679193,2488.056386129728
1597,0,5.0,389.50381328625474,-108.26309676382064,2048.082522634125
1597,1,6.0,314.57476692067075,-461.47396894543385,1854.417797963587
1597,3,0.0,68.4620521505205,-506.49458813296127,2494.703833080595
1597,4,2.0,293.5001423556228,-623.0546384328195,2359.3478496852936
1597,5,1.0,774.975517895308,-484.16481764999463,2362.804641862748
1597,6,7.0,277.94959438062045,-117.9828052971745,2386.1813464134257
1597,7,9.0,29.46299952120466,-358.45128043830033,2417.758793798098
1597,8,4.0,173.3096499844944,157.29307983842085,1962.9712804142357
1598,9,9.0,17.554001407457047,-328.2751393645213,2488.128834774343
1598,0,5.0,388.8120263071368,-108.05137040872744,2047.604122657073
1598,1,6.0,314.4550031890656,-461.58039480282054,1854.00760303211
1598,3,0.0,68.53995994875082,-506.7488843719507,2494.4329919746215
1598,4,2.0,293.34969768044743,-623.3476781499295,2359.4221631234104
1598,5,1.0,775.0188378128532,-484.59405094640357,2362.7796468348965
1598,6,7.0,277.9400372695376,-117.52995816274266,2385.206962977598
1598,7,9.0,28.902822930689915,-358.258243558186,2416.783264682132
1598,8,4.0,173.3743611231059,158.07394539817264,1962.894109483142
1599,9,9.0,16.769728159431278,-327.9563260070807,2488.310294497593
1599,0,5.0,388.1312672096034,-107.84695057121154,2047.2749564447329
1599,1,6.0,314.3407977701405,-461.663759677326,1853.5369836516804
1599,3,0.0,68.60284434251616,-507.0370113012405,2494.3826181360146
1599,4,2.0,293.2115138644826,-623.6566556615633,2359.59455888836
1599,5,1.0,775.1097449560366,-485.0458187547211,2362.963565741908
1599,6,7.0,277.9503350819734,-117.08751037661125,2384.2248587101876
1599,7,9.0,28.323436253337977,-358.0705008821734,2415.915879567609
1599,8,4.0,173.43314712674643,158.84908350901748,1962.749990121086
1600,9,9.0,15.985344662391027,-327.63741947186384,2488.4914241478914
1600,0,5.0,387.45383516538834,-107.63058796553331,2046.8674232332835
1600,1,6.0,314.22650824578966,-461.75460795582376,1853.0642747713744
1600,3,0.0,68.66585846447477,-507.33515776657265,2494.3284646948564
1600,4,2.0,293.10972541335707,-624.0630578418957,2360.0615327918545
1600,5,1.0,775.1540690619786,-485.4656754445904,2362.94293447159
1600,6,7.0,277.97416301752173,-116.71849043849178,2383.5649112057426
1600,7,9.0,27.764144885222514,-357.87770610644094,2414.9413803528446
1600,8,4.0,173.48721295432705,159.63594343647898,1962.7409448876385
1601,9,9.0,15.221347490880712,-327.30437657197984,2488.5628554918676
1601,0,5.0,386.75977270652913,-107.42268841265569,2046.4654571369883
1601,1,6.0,314.11235711925116,-461.845557755424,1852.593953410706
1601,3,0.0,68.74696905326354,-507.6009610297299,2494.1673963314224
1601,4,2.0,292.9957037962751,-624.4437568251476,2360.430485558096
1601,5,1.0,775.2303532781378,-485.8957172374637,2363.0190135971216
1601,6,7.0,277.997870710166,-116.35961155585052,2382.900137104568
1601,7,9.0,27.18590478279856,-357.69997675617253,2414.0705011879295
1601,8,4.0,173.54600098966276,160.41091598888138,1962.5966914197159
1602,9,9.0,14.437100715320263,-326.97471656186804,2488.742207667393
1602,0,5.0,386.08277271797505,-107.21487408441268,2046.059367270919
1602,1,6.0,313.896475468609,-462.47858612756505,1853.171875971878
1602,3,0.0,68.85824636854265,-508.27594346093997,2495.8756404989276
1602,4,2.0,292.8938330712554,-624.8504754395428,2360.8977919482377
1602,5,1.0,775.2736638061756,-486.32498833935887,2362.99383375636
1602,6,7.0,278.0417990598913,-115.98120512256259,2382.235398949653
1602,7,9.0,26.627567642141223,-357.4873416773404,2413.099892233931
1602,8,4.0,173.60025107080097,161.1889590242911,1962.583057648598
1603,9,9.0,13.673598878800075,-326.6556576295755,2488.922366880318
1603,0,5.0,385.4028711485924,-107.01069912237189,2045.7297108206537
1603,1,6.0,313.68045124407377,-463.1120338051666,1853.7501332554266
1603,3,0.0,68.98798805906826,-508.9088423053813,2497.4787305193663
1603,4,2.0,292.7919203540697,-625.257363668086,2361.3652849570058
1603,5,1.0,775.3502990694951,-486.76505734246575,2363.0715715754395
1603,6,7.0,278.0655854074779,-115.61281313921796,2381.576559830318
1603,7,9.0,26.05129440265547,-357.32481616176494,2412.3325670599643
1603,8,4.0,173.6590412921787,161.9637644985547,1962.4386675123903
1604,9,9.0,12.888814658704625,-326.33639370995627,2489.1021768323726
1604,0,5.0,384.7127642481467,-106.79104934473062,2045.249383349847
1604,1,6.0,313.46428430556915,-463.7459012068787,1854.328725657724
1604,3,0.0,69.09672096558046,-509.5527165523486,2499.0807784626827
1604,4,2.0,292.6777803371712,-625.6384836329489,2361.7346441257746
1604,5,1.0,775.3942628155087,-487.1749534294243,2363.0490244099187
1604,6,7.0,278.08925152986535,-115.25455548544946,2380.9128977466885
1604,7,9.0,25.516598556724094,-357.8761473215981,2411.030134061134
1604,8,4.0,173.72342061020686,162.73641175488936,1962.3636346771807
1605,9,9.0,12.103921407781002,-326.0170371392453,2489.2816565201615
1605,0,5.0,384.033305382286,-106.58700156618467,2044.919494894744
1605,1,6.0,313.2479745128109,-464.3801887519475,1854.9076535757254
1605,3,0.0,69.22678642197899,-510.1872739518322,2500.6880396402057
1605,4,2.0,292.5759596286893,-626.0361990129018,2362.205621034919
1605,5,1.0,775.4698889827687,-487.62447052461505,2363.1222080503835
1605,6,7.0,278.1329312595864,-114.88666799909815,2380.2515000577214
1605,7,9.0,24.96302430950639,-358.44196674280414,2409.8314088862558
1605,8,4.0,173.77157388305503,163.5172973684728,1962.2873595930914
1606,9,9.0,11.527502531580796,-325.61841721430653,2488.3400287602412
1606,0,5.0,383.3572666412931,-106.37946800449959,2044.5130620038399
1606,1,6.0,313.03152172530486,-465.0148968602163,1855.486917406974
1606,3,0.0,69.3358157602595,-510.8328234747028,2502.294266126287
1606,4,2.0,292.473922336733,-626.4435723174222,2362.6736345589156
1606,5,1.0,775.5138462512939,-488.03437438308356,2363.0995656004434
1606,6,7.0,278.1565678406974,-114.52882098182944,2379.5885786341046
1606,7,9.0,24.429480930785658,-358.9924082510884,2408.530912119949
1606,8,4.0,173.83630398318678,164.29768516519349,1962.2096154944918
1607,9,9.0,10.951522795577821,-325.22006881050015,2487.398881911843
1607,0,5.0,382.6779360856286,-106.18409791603213,2044.1791052035383
1607,1,6.0,312.81492580234647,-465.6500259521281,1856.0665175496026
1607,3,0.0,69.46620623867643,-511.46904598280264,2503.905714970729
1607,4,2.0,292.3718429484849,-626.851115648109,2363.14183517373
1607,5,1.0,775.5904849982992,-488.4745386162419,2363.1771481564547
1607,6,7.0,278.18049079019767,-114.15138348154953,2378.9289809546567
1607,7,9.0,24.401249390449752,-358.4650500928733,2404.7663722394423
1607,8,4.0,173.88463893015987,165.06969193274585,1962.1287483902465
1608,9,9.0,10.355615302635634,-324.84598269309373,2486.56282920129
1608,0,5.0,381.988901665215,-105.9647661295426,2043.6985539726782
1608,1,6.0,312.6036099064371,-466.2699493899809,1856.5836085347669
1608,3,0.0,69.5786208331621,-512.1387859480377,2505.6271932375025
1608,4,2.0,292.25754375067316,-627.2328033814315,2363.511748352357
1608,5,1.0,775.6490930208591,-488.9064257519037,2363.262215746834
1608,6,7.0,278.21245250247676,-113.78956999915209,2378.164862152424
1608,7,9.0,24.373118007633277,-357.93935950879694,2401.013603947195
1608,8,4.0,173.94937460430504,165.8499653685988,1962.0508567517195
1609,9,9.0,9.781256776749062,-324.45159372751243,2485.730588615178
1609,0,5.0,381.31030343076975,-105.76096267438602,2043.3681794121026
1609,1,6.0,312.3867364771089,-466.9058952564873,1857.1638443306158
1609,3,0.0,69.70605362127682,-512.7647997602608,2507.1321033683075
1609,4,2.0,292.15538174288685,-627.6406644704111,2363.9802829325995
1609,5,1.0,775.7247244764756,-489.3560557032643,2363.335236474616
1609,6,7.0,278.24770726621625,-113.42689449005468,2377.6068746966466
1609,7,9.0,24.346500073539588,-357.42000442118496,2397.372459462826
1609,8,4.0,174.00816789955678,166.62424743507367,1961.906076585384
1610,9,9.0,9.206550954747794,-324.05401283461435,2484.790715251712
1610,0,5.0,380.63522806489107,-105.55370871303829,2042.9614069633687
1610,1,6.0,312.1697194994604,-467.5422633408713,1857.7444175995067
1610,3,0.0,69.81878183783682,-513.4363227930819,2508.858083076227
1610,4,2.0,292.06109759246374,-628.012308379971,2364.3503529826744
1610,5,1.0,775.8010155203569,-489.7863303135145,2363.410934078795
1610,6,7.0,278.2713989044501,-113.05995567093466,2376.95061159805
1610,7,9.0,24.318564852808063,-356.8975959987066,2393.642752027794
1610,8,4.0,174.04552678274428,167.28908139597485,1961.7989519054245
1611,9,9.0,8.632610488183925,-323.66676851247956,2483.84680526201
1611,0,5.0,379.94359559403205,-105.3465058567628,2042.5585141541987
1611,1,6.0,311.95255883195824,-468.1790540659367,1858.3253287418906
1611,3,0.0,70.27836880601743,-513.6264432778332,2508.4757200885347
1611,4,2.0,291.9466856460088,-628.3943965894166,2364.720643130344
1611,5,1.0,775.8453180004278,-490.2062756689179,2363.3898428391585
1611,6,7.0,278.3033085948444,-112.69880757201807,2376.187768375187
1611,7,9.0,24.29103024534308,-356.3865383910678,2389.920374063102
1611,8,4.0,174.0875571856517,167.94144822127492,1961.5568606129734
1612,9,9.0,8.038017978630565,-323.28354926162575,2483.016692682074
1612,0,5.0,379.26908388292736,-105.1310116816849,2042.1500010843674
1612,1,6.0,311.73525433285914,-468.81626785509195,1858.906578158813
1612,3,0.0,70.7346776710311,-513.7938728157059,2507.982066642028
1612,4,2.0,291.85233606305803,-628.7662898505669,2365.0909452594474
1612,5,1.0,775.9209527459119,-490.65598444195945,2363.46274052582
1612,6,7.0,278.3387057505886,-112.32684397824667,2375.62847910419
1612,7,9.0,24.2632919264589,-355.8673970277482,2386.2138396076443
1612,8,4.0,174.12490510231183,168.60611276024855,1961.4497910568414
1613,9,9.0,7.464608168051713,-322.88675281372116,2482.078170169291
1613,0,5.0,378.5913462647637,-104.92745407540428,2041.8191404440674
1613,1,6.0,311.51780586020584,-469.45390513234867,1859.4881662519115
1613,3,0.0,71.19409948611843,-513.9938951507054,2507.5959098427093
1613,4,2.0,291.7500187345693,-629.1747604133228,2365.560110246988
1613,5,1.0,775.964891599131,-491.0659450437228,2363.439772124658
1613,6,7.0,278.3622478461013,-111.97043513040705,2374.9681376997128
1613,7,9.0,24.235651457500776,-355.3498846663068,2382.51880468753
1613,8,4.0,174.16674629175895,169.24160815892895,1961.2059419402847
1614,9,9.0,6.89194449225387,-322.5041294903332,2481.2488802895855
1614,0,5.0,377.90386325799415,-104.71698833369646,2041.3398529214344
1614,1,6.0,311.30021327182953,-470.0919663223254,1860.0700934234214
1614,3,0.0,71.65325783468032,-514.1837538711702,2507.2135414435147
1614,4,2.0,291.6434367092158,-629.5207740332527,2365.832000345781
1614,5,1.0,776.0415432505221,-491.5063072556138,2363.5170972681226
1614,6,7.0,278.3942139579353,-111.60004685240459,2374.211743986439
1614,7,9.0,24.209133277778527,-354.84866685266127,2378.935070460437
1614,8,4.0,174.21469799595062,169.8996098689085,1961.0307733102804
1615,9,9.0,6.29889717697637,-322.1316599442992,2480.4152797428883
1615,0,5.0,377.2265691925964,-104.51355705430902,2041.0087610856995
1615,1,6.0,311.0879638943453,-470.71464001336943,1860.5892505120141
1615,3,0.0,72.10920404978312,-514.3609821676522,2506.716202808509
1615,4,2.0,291.54104242519,-629.9295384810549,2366.3014607213295
1615,5,1.0,776.0854761869859,-491.91627670122705,2363.4940378983365
1615,6,7.0,278.41783745048144,-111.23415866998138,2373.557367151169
1615,7,9.0,24.181684405930604,-354.33434502456583,2375.262563332781
1615,8,4.0,174.2460793837546,170.55795464048975,1960.8570434704027
1616,9,9.0,5.727081383588592,-321.72508000448397,2479.4769196463403
1616,0,5.0,376.5530232450776,-104.29835056248125,2040.599914010834
1616,1,6.0,310.8700919077945,-471.35352363494496,1861.171818631941
1616,3,0.0,72.56806985560529,-514.5506643213552,2506.3338434467
1616,4,2.0,291.44655990809594,-630.3019512638804,2366.6722600992316
1616,5,1.0,776.1757976264772,-492.3882167731936,2363.674614674327
1616,6,7.0,278.4528747414,-110.88271660867814,2372.996377035334
1616,7,9.0,24.15470758999479,-353.8115192532953,2371.59989226812
1616,8,4.0,174.29401563619513,171.21574217553453,1960.6819537636209
1617,9,9.0,5.1553754680556425,-321.3293169582031,2478.540141904457
1617,0,5.0,375.86636257519683,-104.08812735587333,2040.120486409487
1617,1,6.0,310.6520021753555,-472.0005884796374,1861.7548354625897
1617,3,0.0,73.02672977637071,-514.7609526577965,2505.947979917644
1617,4,2.0,291.33202218728474,-630.6852574328987,2367.046461271141
1617,5,1.0,776.2197262036223,-492.7982127166628,2363.6514596656366
1617,6,7.0,278.48497898960767,-110.50315390834118,2372.239013376434
1617,7,9.0,24.127752164135806,-353.31004304147524,2367.9458043762907
1617,8,4.0,174.32538446547522,171.87387448433077,1960.5083032942755
1618,9,9.0,4.584104910898128,-320.9338230752552,2477.6038409012326
1618,0,5.0,375.1897345948112,-103.8848874026908,2039.7890540668704
1618,1,6.0,310.4338408601131,-472.6403255544617,1862.3380843582756
1618,3,0.0,73.48206286909947,-514.9278288143549,2505.4545492298284
1618,4,2.0,291.2373006220096,-631.0674311118111,2367.4143397495045
1618,5,1.0,776.2963856110218,-493.2386912657483,2363.728638916
1618,6,7.0,278.50845310721263,-110.14778232515324,2371.580561520353
1618,7,9.0,24.100591349792495,-352.80052060374476,2364.307174720146
1618,8,4.0,174.3734805888458,172.5226667318795,1960.3288300699946
